participant,expName,picname,key_resp_2.keys,key_resp_confi.keys,age,gender,Ext,Agr,Con,Neu,Ope,Valp,GazeGL,GazeFH,GazeEB,GazeEY,GazeNO,GazeMO,MouseGL,MouseFH,MouseEB,MouseEY,MouseNO,MouseMO
Subj4,inferExpPartS8,ConF3.png,6,6,20,Male,5,5,1,3.5,5.5,0.6161137440758294,0.00241650756066948,0.00488645793080391,0.00697675149188273,0.00283176500370503,0.00168833022559952,0,0.00219408209974375,9.600628448808986e-4,0.00188650813457083,0.00276299324239384,0.0022907886425349,5.553482370663958e-5
Subj4,inferExpPartS8,AgrM3.png,6,6,20,Male,5,5,1,3.5,5.5,0.2962085308056872,0,0.00639673655960614,5.300190749108231e-9,0,0,0,0.00692971783992699,9.59475941092599e-4,0.00258627020900913,0.00158554938073721,0.00160732268096833,6.834902119504668e-4
Subj4,inferExpPartS8,ConM3.png,6,6,20,Male,5,5,1,3.5,5.5,0.962085308056872,2.945933660474706e-5,0.01369901351710278,1.187167415408482e-4,4.253246303931459e-9,0,0,0.00272679915334218,0.00153743776474199,0.00208485468992812,0.00169042477884904,0.00154258195589564,1.4422852452814726e-5
Subj4,inferExpPartS8,OpeM3.png,7,7,20,Male,5,5,1,3.5,5.5,0.01895734597156398,0,2.847962595749708e-4,2.623143086901289e-7,0,0,0,0.00315354289582402,6.408457699333046e-4,6.183126317414054e-4,9.42472470156672e-4,0.00301112804475716,5.394472341909842e-4
Subj4,inferExpPartS8,ConF4.png,6,6,20,Male,5,5,1,3.5,5.5,0.7393364928909952,0.01413724618362353,0.00560098302278014,0.0013236949795239,3.466801917163713e-5,2.744391764341989e-5,0,0.00414878800542061,0.00138430720278023,5.78292555113995e-4,0.00191265959257156,0.00160086287015767,0.00138916163554802
Subj4,inferExpPartS8,ExtM2.png,2,2,20,Male,5,5,1,3.5,5.5,0.828978622327791,7.56065459506419e-4,7.086292874957939e-4,0.00513554819903499,0.010074548359646,0.00418685235222652,0,0.01153493060420526,2.4387763694821993e-6,0.00110656211432058,0.0014025115455018,0.00734838477826691,6.639042018316854e-5
Subj4,inferExpPartS8,ExtF3.png,1,7,20,Male,5,5,1,3.5,5.5,0.8151658767772512,0.00689208466270177,0.01059530632133037,0.00618430593525568,5.11669858452652e-6,0,0,0.00275577866511671,0.00258383918391534,0.00468445757317774,0.00302820256028859,0.00246315819091927,4.672344582432246e-5
Subj4,inferExpPartS8,AgrF4.png,2,6,20,Male,5,5,1,3.5,5.5,0.9334916864608076,0.05397846192573318,0.01221183897785566,0.00667689832685318,0.01073270517182508,0.00138516110683256,0,0.00121366917042208,0.00111668641805698,0.00117955959531136,0.00151955497047448,0.0047751398629727,0.00165902669129743
Subj4,inferExpPartS8,ConM1.png,2,7,20,Male,5,5,1,3.5,5.5,1,0.04190408135426037,0.00712040485121017,0.00713128648298882,7.992858169966089e-5,3.1206529635094895e-5,0,0.00303743604745126,0.00119901778566262,0.00207832686543024,7.285424023945525e-4,0.0017268049801052,3.2334607213819057e-6
Subj4,inferExpPartS8,OpeM2.png,7,6,20,Male,5,5,1,3.5,5.5,0.7227488151658767,0.04528084266138677,0.00130425101382349,0.00299925236806454,0.00620156741430389,5.125539287709048e-5,0,8.174833120584723e-4,2.0105153807994263e-4,0.00118756823949528,0.00387366697829124,0.00201895571409449,1.1684352669138389e-4
Subj4,inferExpPartS8,NeuM2.png,6,6,20,Male,5,5,1,3.5,5.5,0.02375296912114014,0,0,0,0,0,0,5.967194919563075e-4,4.055123588057222e-4,4.01624358487078e-4,5.943762010542903e-4,0.00122983565885245,8.855267700329495e-4
Subj4,inferExpPartS8,ConF1.png,7,7,20,Male,5,5,1,3.5,5.5,0.8933649289099526,0.02678852446827823,0.00723605401930732,0.00479706063147067,2.823018474267093e-6,4.587680240397995e-5,0,0.00175315953663779,4.2721238862678646e-4,6.969414898781293e-4,5.939103149856331e-4,0.0018314932159973,5.618314920128332e-8
Subj4,inferExpPartS8,NeuM1.png,2,7,20,Male,5,5,1,3.5,5.5,0.962085308056872,0.0107760323684532,0.00635458586309647,0.01195834970756313,0.00280227665789858,0.00617228048816619,0,0.00178680968853506,4.4839163961791714e-4,0.00248467506795347,0.00213894975271001,0.00166545859130511,0
Subj4,inferExpPartS8,ConF2.png,7,7,20,Male,5,5,1,3.5,5.5,0.7393364928909952,0.01491736205360575,0.0018953823945482,0.0074067558284879,9.44042204293507e-6,3.275079095204648e-5,0,0.00487644763059402,0.00183885165589073,0.00166379735836007,0.0017415283211406,0.00120805759468293,8.945029914188267e-8
Subj4,inferExpPartS8,OpeM5.png,7,7,20,Male,5,5,1,3.5,5.5,0.957345971563981,0.02252456639957465,0.00906255912736874,0.00894226557107414,0.0094076099081614,0,0,0.00581286081265224,8.219069302251589e-4,0.00216637824416529,0.00228900000306605,0.00186386985030245,0
Subj4,inferExpPartS8,OpeF3.png,7,7,20,Male,5,5,1,3.5,5.5,0.8838862559241706,0.02839407665566613,0.00309499387135317,0.00943504741150558,0.00156231284200945,7.363156193452557e-7,0,7.344463810817526e-4,7.677001436864157e-4,0.00115138603890198,0.00216882079741313,9.521374585179374e-4,0
Subj4,inferExpPartS8,NeuF5.png,7,7,20,Male,5,5,1,3.5,5.5,0.8767772511848341,0.01421321811169471,0.00695069954612801,0.00975072056162724,9.822125588501013e-4,0,0,0.00727887938243741,1.4578595799128558e-4,0.00280387630719769,0.00247769536500117,5.371945307088558e-4,0
Subj4,inferExpPartS8,ExtM5.png,6,6,20,Male,5,5,1,3.5,5.5,0.9597156398104264,0.01559170480347986,0.01162292754413032,0.00896298985202721,1.382322999054178e-4,0.00161805754303023,0,0.00122705157209523,0.00186015893839423,0.00223196133290937,0.00224228121416481,5.433437055361806e-4,0.00159704794592338
Subj4,inferExpPartS8,NeuF2.png,7,7,20,Male,5,5,1,3.5,5.5,0.5738095238095238,0.01037914498663516,0.00731430723181958,0.00357416362631395,1.8824551509095993e-4,1.6321389780281636e-6,0,0.00389929488796907,0.00144811537768443,0.0034229942197407,0.0070212658761722,0.00353121041509837,2.5361092887540875e-4
Subj4,inferExpPartS8,OpeF5.png,6,7,20,Male,5,5,1,3.5,5.5,0.9597156398104264,0.05417767401831383,5.628763056019154e-4,0.01588266677266115,0.00182967253331271,0.00204772409766565,0,0.00210469205983598,0.00142964760169135,0.00297928323273062,0.0030546829110692,0.00380794438888935,3.501792180343579e-4
Subj4,inferExpPartS8,ConM5.png,6,7,20,Male,5,5,1,3.5,5.5,0.9597156398104264,0,0.01687508523792382,0,0,0,0,0.00657528009608604,0.00401592242086102,0.00372762398244201,0.00417627125321419,0.00226343388964226,0
Subj4,inferExpPartS8,ConF5.png,6,6,20,Male,5,5,1,3.5,5.5,0.6294536817102138,0.00838901773779022,0.00399214114349921,0.00535770808949349,1.8959361999709633e-4,0,0,0.00161696838452391,0.00271200547145253,0.00613157041763953,0.00730991142198879,0.00487064424130558,1.5659098912378322e-4
Subj4,inferExpPartS8,ConM4.png,6,6,20,Male,5,5,1,3.5,5.5,0.7890995260663507,0.00144743944212243,0.00765694814200936,0.00684904080757599,8.038254746061735e-4,3.242046298141224e-6,0,0.0079262764730995,0.00421064751974254,0.0032582391776827,0.00354171669678848,8.127649032567503e-4,0
Subj40,inferExpPartS8,NeuM5.png,7,6,20,Male,4,5,2.5,5.5,4.5,1,0.01094840915638527,0.00305892651528112,0.00132177898637769,0.01269871015146427,0.01231978881383541,0,0.01289592813972038,0.00235280378250403,0.00498188605325786,0.007142624340826,1.9130682558541912e-4,0
Subj40,inferExpPartS8,AgrM4.png,3,5,20,Male,4,5,2.5,5.5,4.5,1,0.0062382436405018,0.00272070059969474,0.0013611843774169,0.02301412113669952,0.00660598588186944,0,0.00359173549149774,0.00159179523433295,0.00659685737743979,0.00296901997021676,1.254805607425565e-4,0
Subj40,inferExpPartS8,OpeF2.png,5,6,20,Male,4,5,2.5,5.5,4.5,1,0.00952540875833642,0.00582567668750383,7.059380033849705e-4,0.00425751684464344,0.00567891863453321,0,0.00919764930548948,0.002398523132127,0.00321444333548472,0.00279978499401703,7.076453930781969e-4,0
Subj40,inferExpPartS8,ConF1.png,5,6,20,Male,4,5,2.5,5.5,4.5,1,9.30490159370427e-4,0.00447188945396937,5.124996115054645e-4,0.0075905559908818,0.00809234843783584,0,0.0050781060354896,0.00231853892027782,0.00484384615949127,0.00815185408774702,6.464573962489806e-4,0
Subj40,inferExpPartS8,NeuF2.png,6,6,20,Male,4,5,2.5,5.5,4.5,1,0.00447683884275964,0.00345344065771066,0.00240777218453653,0.02036261085582995,0.00857611410485924,0,0.01227475703925768,0.00274459244091279,0.00868995482283071,0.00171985019357064,3.134267233766425e-5,0
Subj40,inferExpPartS8,NeuF1.png,6,5,20,Male,4,5,2.5,5.5,4.5,1,0.00481280988886755,0.00256994597029897,0.00117155326317213,0.02536550799138813,0.00803051159693039,0,0.01053044063497579,0.00235768824565493,0.00651498331334584,8.824787571781849e-4,1.6878076410096105e-8,0
Subj40,inferExpPartS8,ExtM5.png,3,6,20,Male,4,5,2.5,5.5,4.5,1,0.00158510048264102,0.00273073032598912,1.4459818434787164e-4,0.00972955351805186,0.00862950870292164,0,0.02242811087065501,0.00377986709757084,0.00831995120935722,0.01789205891325233,0.00127462455168055,0
Subj40,inferExpPartS8,ConM2.png,6,6,20,Male,4,5,2.5,5.5,4.5,0.2019002375296912,0,0.0024046816259571,5.7406645838298266e-5,7.027889048435966e-4,0,0,0.0060493852980175,0.00476882171345014,0.01462039208331174,0.0031656078617091,0.0026876016876937,0
Subj40,inferExpPartS8,ConM3.png,5,5,20,Male,4,5,2.5,5.5,4.5,1,0.01431672911843124,0.0036372595608439,0.00762043632486447,0.01849121586317105,0.00402221635426338,0,0.01575982499543399,0.00547480165264758,0.00676538480041849,0.00914197666374426,8.262240137727509e-4,0
